id,line,text,labels
781672902,43,"trump be wrong on iran . he be in israel ’s hand , hope that the power of the israel lobby can shield he from the presstitute and the military / security complex . what israel be do by attempt to use us military force against iran be unify a new alliance that be too powerful for the washington / israeli alliance . russia , china , syria , turkey , iran , india , and pakistan be the location of population that massively outnumber washington ’s empire . each of these country be be unite by washington ’s stupid and inexplicable action against each .",Exaggeration-Minimisation
781672902,45,"the entire world look at america and israel , and what do the world see ? two country , both the result of exterminate the native population , distrust and universally hate , both of which survive by purhase the government of other country and by endless lie that describe everyone but themselves and their vassal as evil criminal that must be destroy .",Exaggeration-Minimisation
781672902,46,"for example , the gaza strip , the large concentration camp ever in the world , be be systematically destroy along with all life within it by israel under cover of the obvious and transparanent lie that all within gaza be terrorist outfit with bomb belt who be committed to the destruction of israel . not only man of fight age , but also old man , pregnant woman , child , all palestinians be be murder by the israeli military . the united states secretary of state agree with israel that all palestinians must be destroy , the soon the well .","Conversation_Killer,Loaded_Language"
781672902,47,"the chinese be busy take advantage of the financial opportunity that the idiot americans forfeit , but otherwise do not seem to have any strategic sense of how to proceed in the drama unfold in front of their eye . for china , money be now all .",Repetition
781672902,48,"the russians be infect with the american propaganda infuse into their vein during the yeltsin era when russia be an american puppet state . slowly , if not surely , the russians be come to their sense and realize that they have no american "" partner . """,Loaded_Language
781672902,49,"if trump be defeat and move off the table , what happen when russia and china finally realize that there be to be no conciliation with washington ? when all the false hope and bet of the russian and chinese government of conciliation on the basis of mutual economic interest come to naught , what happen ?",Doubt
781672902,50,it will be the end of life on earth .,Exaggeration-Minimisation
781672902,52,such an impeachment would be a coup . the consequence would be deep and permanent division in american political life and more rabid russiaphobia that would result in war .,Exaggeration-Minimisation
725276027,3,"kritarch patti saris , who think it be the job of district court judge to micromanage the deportation system of the united states , get her wish . one of the indonesian illegal alien benefit from her little amnesty take the hint and use the opportunity that saris create to flee from arrest and deportation , abscond to a sanctuary church to hide from arrest .","Causal_Oversimplification,Conversation_Killer,Loaded_Language"
725276027,5,saris like many other federal judge do not like our current immigration system and want another system more to her liking . one of those liking be an unlimited number of hearing as to previously deny asylum claim .,"Appeal_to_Popularity,Obfuscation-Vagueness-Confusion"
725276027,6,"carry his 3 - year - old daughter in his arm , yohanes tasik scope out the church classroom he indefinitely would call home . the indonesian christian , face mount pressure to report to immigration and customs enforcement , take refuge friday night inside the reformed church of highland park . he be the third indonesian christian who claim sanctuary within the church in fear of deportation . [ indonesian immigrant find sanctuary in n.j. church , by steph solis , usa today , january 16 , 2018 ]",Name_Calling-Labeling
725276027,7,"saris should know that when the appeal of her decision that the indonesian illegal alien gets review by the supreme court , her decision will be strike down . so she seem to have act to encourage the illegal alien in the case she be manage to see the writing on the wall , and use her order prohibit their arrest and deportation to flee the authority . even the illegal alien know that minor kritarchs have no authority over deportation , especially those that have be fully adjudicate and any claim of asylum find to be without any basis so they be take up other option to fight deportation , like flee and hide .",Repetition
725276027,8,"a federal judge on wednesday signal she may extend an order prevent the deportation of roughly 50 indonesian christians live illegally in new hampshire , a process that immigration official begin after u.s. president donald trump take office . u.s. district judge patti saris in boston express concern the indonesians could be deport before their administrative appeal be finish , give their claim they could face religious persecution in the world ’s large majority - muslim nation . [ u.s. judge may extend freeze on indonesian immigrant ' deportation , by nate raymond , reuters , january 17 , 2018 ]",Appeal_to_Fear-Prejudice
725276027,11,""" we do not want to put they on a ship back unless someone have have chance to look at if there ’ a really bad situation for they , "" saris say . "" that ’ my concern . """,Conversation_Killer
725276027,12,"and kritarch saris have not stop . she be move forward with more order to halt deportation of illegal alien . kritarch saris just do not accept that the immigration court find no basis for their claim of persecution , and there be no evidence that they would face persecution today . she and other kritarchs have act outside the law , something that the reporter surprisingly put in the story . and the treason bar attorney demand that kritarch saris create a whole new second immigration appeal system of unlimited delay for these illegal alien . kritarch saris think that her feeling about a deportation be the same as the law . well , that be not kritarch saris ' concern . the concern over persecution overseas be review by the executive branch , and that decision be enter -- there be no "" bad situation "" for she to be concern about .",Repetition
725276027,15,"he be order the release of hundred of iraqi illegal alien and criminal alien , all because he want they to have another bite at the apple -- they , like the indonesians , lose claim to political asylum year ago .","Loaded_Language,Repetition"
725276027,17,both these kritarchs be part of illegal and unconstitutional # resistance to the lawful immigration policy of president trump . illegal alien get only one hearing and one set of appeal to deportation . they do not get another new and illegal set of hearing and appeal just because some minor kritarch want something . time for congress to end this by prohibit review of immigration and deportation decision .,"Loaded_Language,Name_Calling-Labeling"
111111114,15,""" this be what intent be , that he would be give the opportunity to leave under his own steam and not under shackle , "" she say .",Obfuscation-Vagueness-Confusion
111111114,25,member of the group and advocate say they fear they could face discrimination or violence if force to return to the world ’s large muslim - majority country .,Appeal_to_Fear-Prejudice
787002327,3,"[ editor ' note : to well understand why facebook would ban jamie glazov on 9/11 in the first place , pre - order jamie 's new book , jihadist psychopath : how he be charming , seduce , and devour we : here . the book illustrate how the jihadist psychopath have , with the help of the left , successfully build his totalitarian plantation in the west -- on which the political and cultural establishment be now enslaved and dutifully follow his order . jamie outline the framework of this tyrannical plantation and how those who be trap on it , and yearn for freedom , can well escape . ]","Loaded_Language,Name_Calling-Labeling"
787002327,4,"frontpage editor be happy to announce our free speech victory : facebook have lift frontpage editor jamie glazov 's 30 - day ban on facebook , apologize and say that the block be a "" mistake "" .",Loaded_Language
787002327,5,"we have no doubt , of course , that no "" mistake "" have actually occur in this matter and that the ban have only be lift because of the publicity that we engage in -- and receive .",Causal_Oversimplification
787002327,6,"while it be a positive development that facebook have lift the ban on jamie ( for now ) , this story be crucial to amplify now more than ever , see that facebook , and all of leftist - run social medium , be , at this moment , clearly accelerate its totalitarian attack on the free speech of conservative . ( see jamie 's video on this whole surreal affair here ) .","Exaggeration-Minimisation,Loaded_Language,Name_Calling-Labeling"
787002327,7,"a brief recap of jamie 's story : on sept. 11 , the 17th anniversary of the 9/11 terror strike , facebook 's unholy alliance master inform jamie that he be suspend from facebook for 30 day due to his posting of his article , 9 step to successfully counter jihad , which facebook inform he violate their "" community standard . "" this suggest , of course , that give advice on how to prevent another 9/11 , and all other jihadist attack against america , be now against facebook ’s ' community standard ' . ( read the whole story here . )","Causal_Oversimplification,Name_Calling-Labeling"
787002327,8,"frontpage and jamie immediately publicize this tyrannical behavior of facebook . then , yesterday , on sept. 13 , facebook notify jamie that it have make a mistake and that it be lift his block .",Name_Calling-Labeling
787002327,9,"it go without say that this retraction and surrender by facebook occur only because of the wide publicity that jamie 's banning have receive . and we be immensely grateful for all the massive support that be give to we across the internet , include especially from breitbart , pjmedia , worldnetdaily and thomas lifson at american thinker . lead brave conservative figure such as michelle malkin and laura loomer also stand up for jamie , tweet about his ban -- and to they we send our heartfelt appreciation .","Causal_Oversimplification,Exaggeration-Minimisation,Loaded_Language,Name_Calling-Labeling"
787002327,10,"jamie be , of course , no stranger to social medium censorship -- especially of the insane variety . the counter jihad coalition 's ( cjc ) facebook page , which jamie helped run with cjc president steve amundson , be remove a few year ago with absolutely no explanation . the cjc be a human right and pro - national security group that be dedicate to protect america and the west from jihad -- and muslim and non - muslim people from sharia oppression . the question remain : why would facebook remove such a page , let alone in such a fascistic manner -- and never explain why ?","Doubt,Exaggeration-Minimisation,Guilt_by_Association,Loaded_Language"
787002327,11,"in april early this year , jamie be suspend from facebook for post screenshot of a muslim 's threat to he on the platform . then , in may , his twitter account be temporarily suspend and he be force to delete tweet he post which directly quote islamic religious text . his account be suspend for violate twitter ’s rule relate to "" hateful conduct . "" it be "" hateful conduct "" , apparently , to reference what islamic text themselves say . indeed , frontpage 's editor have simply refer to sahih bukhari ’s text discuss mohammed ’s marriage to aisha when she be six year old ( 7.62.88 ) and to qur'anic suras that mandate the hijab for woman ( 24:31 ; 33:59 ) and sanction sexual slavery ( 4:3 ; 33:50 ) .",Name_Calling-Labeling
787002327,12,"one thing we know for sure be that , despite this lifting of jamie ’s ban , facebook and the leftist totalitarian in other social medium venue and in the culture at large will continue their unrelenting effort to suffocate dissent and conservative voice . on facebook , many brave conservative truth - teller continue to be censor in myriad way ; these individual include anni cyrus , bosch fawstin , mark lutchman and , of course , diamond & silk . the case of # walkaway leader brandon straka be especially disturbing : he be recently ban by facebook for the crime of announce that he would be interview by alex jones . prager u have have its video mysteriously disappear off of facebook and then , only after vociferous protest , re - appear .","Loaded_Language,Name_Calling-Labeling,Repetition"
787002327,13,"facebook be , of course , just one terrain of this leftist brownshirt - style assault on free speech . everyone know by now , for instance , what have happen , in the most orwellian sense , to alex jones and infowars on facebook , youtube and twitter . lead scholar of islam and jihadwatch.org director robert spencer , meanwhile , be not just a target at facebook , where his referral be down 90 % from what they once be ; he have be ban by patreon at the behest of mastercard -- and mastercard have yet to respond to his lawyer ’s letter . gofundme have also ban spencer because of a smear by the southern poverty law center ( splc ) hate machine .","Loaded_Language,Name_Calling-Labeling"
787002327,14,"speak of mastercard , the david horowitz freedom center just recently win a major battle with the credit card , defeat well - finance leftwe group that be try to run the center out of business and suffocate free speech in america . the freedom center emerge victorious , but it be clear that leftist hate group such as the splc and color of change.org be prepare new attack against the freedom center and other conservative group and individual 24/7 .","Exaggeration-Minimisation,Flag_Waving,Loaded_Language,Name_Calling-Labeling"
787002327,15,"to be sure , the left 's attack on the david horowitz freedom center continue unabated : just recently a hit piece in the washington post smear a stand - up noble gentleman like florida gubernatorial candidate republican ron desantis , libel david horowitz in the process . the article state falsely and maliciously that horowitz 's restoration weekend , that desantis have attend , be somehow "" a racially charge event "" -- a vicious lie that frontpage have expose and for which the washington post be still to apologize and issue a retraction . ( to learn why david horowitz be one of the central target of the left , make sure to watch this video ) .","Loaded_Language,Name_Calling-Labeling"
787002327,16,"thus , we clearly gauge that there be no disgusting and venomous level to which the left will not stoop in its destructive agenda . yes , frontpage editor jamie glazov have have his ban lift at facebook , but this be clearly only a brief reprieve for he on that platform -- and it be only , obviously , a very tiny space in the stalinist left 's war on america and on everything on which it stand .","Flag_Waving,Guilt_by_Association,Loaded_Language"
787002327,17,"at this dire moment , we all need to amplify our voice in defense of free speech . and we need to adamantly defend all the truth - teller at the very moment they come under attack . we also need to contact our representative and to call for a congressional investigation into this pernicious assault by the fascist left on our liberty .","Appeal_to_Fear-Prejudice,Guilt_by_Association,Loaded_Language,Name_Calling-Labeling"
787002327,18,the battle for america -- and for the west -- be on .,Flag_Waving
728343601,4,a victim of a paedophile priest in chile have reveal he write to the pope in 2015 about an allege cover - up after francis deny get evidence .,Name_Calling-Labeling
728343601,11,"that be more than two week before the bishop 's ordination in the south chilean city of osorno , an event dramatically disrupt by hundred of protester accuse bishop barros of cover up karadima 's sex attack on young boy .",Loaded_Language
728343601,13,""" holy father , i decide to write this letter to you because i be tired of fighting , cry and suffering , "" mr cruz write .",Loaded_Language
728343601,15,""" our story be well know and there be no point remind you of it , except to tell you of the horror of having experience this abuse and how i want to kill myself . """,Loaded_Language
728343601,17,"in that letter , mr cruz accuse bishop barros of "" do all the dirty work of fernando karadima "" , and describe the abuse he suffer and which bishop barros allegedly witness .",Loaded_Language
728343601,21,"he conclude the letter with this appeal : "" please holy father , do not be like the other . there be so many of we who despite everything think that you can do something . i treasure my faith , it be what sustain i , but it be slip away from i . """,Appeal_to_Fear-Prejudice
728343601,34,"cardinal o'malley 's disgrace predecessor , the late cardinal bernard law , have move paedophile priest between parish rather than address victim ' claim .",Name_Calling-Labeling
999001280,3,"notice how quickly the drive - by medium and self - proclaim "" fact checker "" gun down the trump administration and infowars with their lie propaganda over the video that be enhance , not doctor , to demonstrate that all of they and jim acosta be lie through their communist tooth ? yep , i notice too , and now they be try to move on , but i be go to get in one last bit before we do .","Loaded_Language,Name_Calling-Labeling"
999001280,4,"of course , infowar ' paul joseph watson simply enhance the video from c - span , which be a gif image ( motion picture ) , in order to show the point of contact that the lie medium and "" fact checker "" say do not occur .",Repetition
999001280,5,"watson then go on to be happy that president trump back he up on his comment about the video . take a look , and as always , pjw be hilarious in his presentation .",Loaded_Language
999001280,6,"if they be prepared to lie this shamelessly , what else be they lie about ? take our poll - story continue below should jim acosta have get his press pass back ? should jim acosta have get his press pass back ?","Doubt,Loaded_Language,Repetition"
999001280,13,"cnn 's jim acosta tell cnn 's anderson cooper that he * never * touch the female white house aide that try to take the mic away from he . cnn show the clip but edit out the part where he clearly touch she . cooper offer no pushback on acosta 's blatant lie . pic.twitter.com/65rp9xwwyi — ryan saavedra ( @realsaavedra ) november 8 , 2018","Exaggeration-Minimisation,Loaded_Language,Repetition"
999001280,14,"jim acosta , you be lie .",Repetition
999001280,15,"new york times , you be lie .",Repetition
999001280,16,"every medium outlet from the associated press to nbc , you be lie when you say the video be doctor and that acosta do not touch the woman . at least c - span be neutral in the matter and simply let the video reprove every single one of they .",Repetition
999001280,17,"but it be more than that , self - proclaim "" fact checker "" like snope simply post an associated press article , which clearly bias towards indicate the video be "" doctor "" by say it be speed up , but that be not doctor .",Repetition
999001280,18,"doctoring be when you manipulate the content to misconstrue the reality of what take place . if you want to see doctor , go to 0:58 of the video above , and do not be drink anything when you do because it be hilarious .","Loaded_Language,Red_Herring"
999001280,21,"mbfc actually call cnn "" leave biased , "" which be correct but follow up with :",Name_Calling-Labeling
999001280,23,"straight reporting ? you must be kid i ? do david van zandt not watch jim acosta lie to anderson cooper about this episode and cooper just sit there and let he lie to the american people , edit the video to not even show the point of contact in question ? why yes , yes , he do !","Flag_Waving,Loaded_Language,Repetition"
999001280,25,"it be not just mbfc though . newcomer newsguard also cover for cnn . this be suppose to be an outlet , at least what i be tell in email and phone communication , that be simply to determine transparency of website . instead , they not only do that , but they go on to do far more than that . in rating cnn , newsguard post this nonsense .",Loaded_Language
999001280,26,"i be sure newsguard , yemile bucay , anna - sophie harling and amy westfeldt need to update this in the light of the obvious lie and editing of the acosta video and decade of document , outright lie and propaganda by the clown news network , but you can not expect real transparency from an outlet like newsguard whose writer be not transparent about their own political bias , can you ? nope , you can not , and you can not expect it when some of those writer write for other publication that do not measure up to newsguard 's standard either .","Loaded_Language,Name_Calling-Labeling,Repetition"
999001280,27,"the reason this little incident should not be let go of so soon be that it be one of the clear demonstration of the media 's bias , which we all have , lie and propaganda . it should be use over and over in article after article to remind people about the total dishonesty and complete disregard for report the fact by outlet such as cnn and to not blindly trust self - proclaim fact - checker who will not tell you the truth either .","Loaded_Language,Repetition"
999001280,28,"cnn have lose its mind to the point that they be sue over acosta lose his press pass . he be their inside boy , after all .","Causal_Oversimplification,Loaded_Language"
999001280,29,"but the real irony here be that the medium label paul joseph watson and infowars as "" conspiracy theorist "" and yet , pjw have expose their blatant conspiracy to smear president trump , sarah sanders and the white house aide .","Loaded_Language,Name_Calling-Labeling,Repetition"
999001280,30,"and jim acosta believe he and cnn deal with fact and infowars do not . yeah , right ! i be sorry jim , i can not hear you over the booming voice of your hypocrisy !",Loaded_Language
999001419,4,"the yanking of the physical credential , by the way , be not exactly a grave hardship . it just mean acosta would need to make an appointment through the white house press office every time he want to visit the white house ground , just as the rest of the non - hard pass - hold journalist who do not work for big medium outlet like cnn have to do . lack a hard pass do not prevent anyone from report on the white house .",Loaded_Language
999001419,7,"the president describe acosta as "" unbelievably rude to [ white house press secretary ] sarah huckabee , who ’ a wonderful woman , "" and say his administration be draw up "" rule and regulation "" for white house reporter . "" and if he misbehave , we ’ll throw he out or we ’ll stop the news conference , "" trump say .","False_Dilemma-No_Choice,Name_Calling-Labeling"
999001419,8,"acosta ’s hard pass be pull after a contentious nov. 7 press conference at the white house . after interact with president trump – acosta say he want to "" challenge "" he on call the central american caravan an "" invasion "" – the president call upon another reporter to speak . after lecture trump , acosta belligerently refuse to yield the microphone to a white house staffer and push her arm away as she reach for the device , all of which be capture on video .","Loaded_Language,Name_Calling-Labeling"
999001419,11,"the u.s. department of justice say the court ruling be disappointing . "" the president have broad authority to regulate access to the white house , include to ensure fair and orderly white house event and press conference . we look forward to continue to defend the white house 's lawful action . ""","Loaded_Language,Name_Calling-Labeling"
999001419,12,"acosta ignorantly blather on to reporter when he return to the white house friday after the court ruling , incorrectly claim he win a great first amendment victory .","Exaggeration-Minimisation,Loaded_Language"
999001419,15,""" journalist need to know that in this country their first amendment right of freedom of the press be sacred , they be protect in our constitution , "" acosta say . "" throughout all of this i be confident and i think that this would be the result at the end of the day that our right would be protect as we continue to cover our government and hold our leader accountable . """,Flag_Waving
999001419,20,"the acosta - cnn lawsuit be file by ted boutrous and trump - hate republican lawyer ted olson , of the law firm gibson , dunn , and crutcher . olson be solicitor general in president george w. bush ’s administration . ( the legal complaint may be view here . )",Name_Calling-Labeling
731178960,8,"g1 - level storm , such as monday ’s , may affect migratory animal , and can cause "" weak power grid fluctuation . "" the barrage of particle may even have a minor impact on satellite . a gird failure would almost immediately fle the united states into a state of panic , and it ’ always good to be prepare just in case . but it do not look like there will be any serious damage to the power grid because of this storm as of right now .",Appeal_to_Fear-Prejudice
731927633,10,"those conflict , mostly centre on migration since people flee war and poverty in the middle east and africa flood into europe in 2015 , have intensify as the election approach and orban pose as a saviour of europe 's christian nation .",Flag_Waving
731927633,11,""" christianity be europe 's last hope , "" orban tell an audience of party faithful at the foot of the royal castle in budapest . with mass immigration , especially from africa , "" our bad nightmare can come true . the west fall as it fail to see europe be overrun . ""","Appeal_to_Fear-Prejudice,Flag_Waving"
731927633,15,"orban say on sunday that europe face a critical fissure between nation state of the east and the west , which he call an "" immigrant zone , a mixed population world that head in a direction different from our "" .",Flag_Waving
731927633,16,"as the west want eastern europe to follow its lead , an increasingly vicious struggle be likely , he say , allude to a plan to redraw the european alliance advocate by the leader of france and germany .",Loaded_Language
731927633,17,""" absurd as it may sound the danger we face come from the west , from politician in brussels , berlin and paris , "" orban say to loud applause . "" of course we will fight , and use ever strong legal tool . the first be our ' stop soros ' law . ""","Appeal_to_Fear-Prejudice,Slogans"
731927633,19,"the hungarian leader have advocate "" ethnic homogeneity "" and compare soros , a jew , to a puppet master unleash immigration onto europe to undermine its cultural and economic integrity .","Loaded_Language,Name_Calling-Labeling"
731927633,25,"soros , for his part , compare orban unfavourably to both the nazis and the communists , say his rule evoke dark tone from the 1930 's -- when hungary be ally with nazi germany -- and be more oppressive than cold war soviet occupation .",Guilt_by_Association
741802985,1,willfully ignorant fbi can not discover motive for muslim jihadi who drive into propane tank at travis air force base,Doubt
741802985,4,"that mean they do not find an isis membership card in his wallet , or lot of phone call to iraq or syria , or a note from kazi reading , "" i do this for allah and islam . allahu akbar . """,Loaded_Language
741802985,5,"of course , even if they have find those thing , give their track record of denial and deception , they may still be search for kazi ’s motive .",Doubt
741802985,6,"in any case , a large point be be lose here . and that be that there be a war go on .",Appeal_to_Fear-Prejudice
741802985,7,"we know that the islamic state , al - qaeda and other group have call upon muslims in the u.s. to try to kill military personnel and police , as well as civilian .",Appeal_to_Fear-Prejudice
741802985,14,"it ’ as if the u.s. army stop to interrogate every german soldier who crash through the ardennes forest at the beginning of the battle of the bulge in 1944 , to see if each one ’s action have anything to do with the german army and adolf hitler ’s war aim .",Guilt_by_Association
741802985,15,this willful ignorance lead to a diversion and waste of resource that be astronomical and catastrophic .,Loaded_Language
789121798,1,be skeptical of document liars attack a supreme court nominee be a good thing - here be why,Name_Calling-Labeling
789121798,3,"if you do not like president trump and can not understand how anyone could , look no far than the past week for an excellent example of what on earth could ’ve make a man promise to drain the swamp so popular . the washington establishment politician act like child when they can not have their way . they kick and scream and lie and pout . president trump be the anti - politician and when congress continue to behave like this , he only get more popular .","Loaded_Language,Name_Calling-Labeling,Slogans"
789121798,4,"president trump nominate bret kavanaugh to the supreme court . he ’ a pro - life judge and his vote will certainly tip the scale of justice to the right . the power that the supreme court have , some would argue , be great in certain aspect than that of the president himself . perhaps that ’ why the 2016 election loss be so devastating to the democrats . trump potentially have the ability to nominate 3 supreme court justice during his presidency , thus shape the law and moral of this country for about the next 30 year .","Loaded_Language,Name_Calling-Labeling"
789121798,5,"personally , i trust very , very few politician no matter the party that they claim . so , when a bunch of well - document liar come out with yet another sexual assault allegation against a trump appointee , let ’s just say i ’m skeptical and here ’ why :","Name_Calling-Labeling,Red_Herring"
789121798,18,"any one of these ( and dozen of other ) circumstance by themselves be not enough to dismiss this allegation outright . however , take together as a whole , it ’ far too suspicious to lend it any credibility .",Doubt
789121798,19,"lady , you demand to be believe , no matter what . well , when every time there be a man that you do not like run for public office or be nominate for a position , some woman crawl out from a line of protester and make an ambiguous - at - good claim about unwanted sexual advance , it become increasingly difficult to take you seriously .","Causal_Oversimplification,Exaggeration-Minimisation,Loaded_Language"
789121798,20,"no , an accusation against a man who have be investigate by the fbi six time prior and have 75 woman publicly vouch for his character be not go to stop this process . and guess what , next time a man be nominate to a position who really have commit a crime , people will be that much less likely to believe his accuser . way to go ! by attempt to derail this process with such a pathetic attempt at a smear campaign , you have successfully make it much easy for a real sex offender to point back at this and say , "" look , this be what they do "" ! woman everywhere should be furious .","Appeal_to_Fear-Prejudice,Exaggeration-Minimisation,Loaded_Language"
789121798,21,"as an outsider , a regular joe american , this be what i see : trump nominate a very well know , well - establish judge to the supreme court . immediately every democrat publicly state that they would vote no for his confirmation . on the other hand , every republican publicly state that they would vote yes .",Name_Calling-Labeling
789121798,22,"currently , there be more republicans in congress than democrats , which mean the guy will be confirm . there be an election 2 month away . the democrats think that they will take back the majority of congress and will thus be able to block trump 's nomination . all they have to do be delay the confirmation until after the election . so , they dig up some trump - hate woman from kavanaugh ’s past and convince she to say that he assault her thinking that such an allegation will surely delay the vote long enough for they to regain control of congress .","Causal_Oversimplification,Name_Calling-Labeling"
789121798,24,these be the fact . this be not my opinion . everything else be just noise .,Exaggeration-Minimisation
731513824,11,"stütz also quote in the article itself father franz harant , "" a pastoral worker in the field of marriage and the family "" at the ursulinenkirche in linz . harant himself show himself a supporter of blessing for homosexual couple , and he make here an explicit reference to amoris laetitia .",Appeal_to_Authority
731513824,13,"we give out that universally available blessing . there , we have nothing to forbid , "" say harant . he see himself in this in union with pope francis who himself say in his magisterial document amoris laetitia that "" each person , independent of his sexual orientation , be to be respect in his dignity and welcome with respect .",Appeal_to_Authority
731513824,15,"irmgard lehner , the pastoral assistant of the wels - st. franziskus church , the other of the two parish that welcome homosexual couple , appreciate this blessing ritual for valentine 's day , say it have "" an enormous power . "" during the ceremony , couple come forward in church and receive a hand on their forehead and a sign of the cross .",Loaded_Language
111111111,3,"geneva - the world health organisation chief on wednesday say a deadly plague epidemic appear to have be bring under control in madagascar , but warn the next outbreak would likely be strong .",Doubt
111111111,5,""" the next transmission could be more pronounced or strong , "" who director - general tedros adhanom ghebreyesus tell reporter in geneva , insist that "" the issue be serious . """,Appeal_to_Authority
111111111,13,"but tedros voice alarm that "" plague in madagascar behave in a very , very different way this year . """,Repetition
111111111,17,"he also point to the presence of the pneumonic version , which spread more easily and be more virulent , in the late outbreak .",Appeal_to_Fear-Prejudice
111111111,19,"he praise the rapid response from who and madagascar authority that help bring the outbreak under control , but warn that the danger be not over .",Appeal_to_Fear-Prejudice
111111111,23,"this along with poor sanitation and vector control on madagascar mean that "" when ( the plague ) come again it start from more stock , and the magnitude in the next transmission could be high than the one that we see , "" tedros say .","Appeal_to_Authority,Appeal_to_Fear-Prejudice"
111111111,25,""" that mean that madagascar could be affect more , and not only that , it could even spill over into neighbouring country and beyond , "" he warn .",Appeal_to_Fear-Prejudice
700662577,1,puerto rico ’s power grid failure be cause a public health crisis of epic proportions,Loaded_Language
700662577,3,"one month after the devastating hurricane maria wreak havoc on the island of puerto rico , the territory be still face a public health crisis . and it ’ a crisis of epic proportion .","Exaggeration-Minimisation,Loaded_Language"
700662577,4,"on friday , former puerto rican governor alejandro garcía padilla tweet a photo from inside a hospital , in which scrub - up doctor lean over an operating table perform surgery light only by a flashlight . accord to slate , the image quickly make the round on the internet ; it currently have almost 9,000 retweet and many speculate that that ’ probably because the blurry picture feel like it ’ worth a good deal more than 1,000 word . it illuminate just a small sliver of the public health crisis puerto rico be currently face .",Loaded_Language
700662577,6,"million of resident still do not have access to electricity or proper health care , and bacteria in the water have expose many people to disease . and call for help have go unanswered besides the few willing to travel to the devastated island privately . senator martin heinrich ( d - nm ) along with a handful of other lawmaker be call on the federal government to continue to provide aid to the post - apocalyptic ravage territory .","Exaggeration-Minimisation,Loaded_Language"
700662577,7,""" even before hurricanes irma and maria hit the u.s. territory , the island ’ health care system be suffer from the ongoing economic crisis . the island be grapple with physician shortage , medicaid program face an impending funding cliff , and widespread disparity in federal health program — and that be before hurricane season , "" the lawmaker state in a letter . "" we be grateful for the public health emergency declaration in puerto rico and the u.s. virgin islands , but more can and should be do to help americans impact by these disaster . ""","Appeal_to_Fear-Prejudice,Flag_Waving,Loaded_Language"
700662577,9,"some 33 day after hurricane maria make landfall on puerto rico , only 23 percent of resident have electricity , accord to status.pr , which provide daily update on basic service on the island . while there be still other problem as well , such as gas station be slow to reopen , and road get badly damage , the power grid ’s utter annihilation in the category 4 wind be not just a temporary inconvenience . the different way that the lack of electricity can set off a cascade of other crisis be become increasingly clear .","Exaggeration-Minimisation,Loaded_Language"
700662577,11,"the loom crisis seem to be get bad , not well , and puerto rico be experience a medical crisis of epic proportion .",Loaded_Language
999000154,3,"ilhan omar have accuse israel of "" evil doing "" in gaza and call israel an "" apartheid state . "" it be not surprising that ilhan omar would think this way . she be a hijab - wear , devout muslim , and islamic jew - hatred be in the quran .","Causal_Oversimplification,Loaded_Language"
999000154,5,"she should never have be choose as a candidate for congress with hateful view of this kind , but this be the way the democrat leadership , and the democrat base , think . they want candidate like ilhan omar . and they know they ’ll win , because this be their base today .","Causal_Oversimplification,Loaded_Language"
999000154,11,neither the democrat leadership nor the democrat base care that she marry her brother .,Causal_Oversimplification
999000154,12,"she be a muslim and a leftist , so she can further their identity politic .",Causal_Oversimplification
999000154,13,that ’ all that matter to they .,Causal_Oversimplification
786344683,3,"tucker carlson just blow the cover off the 2016 election influence charade , after he read an internal email on monday night ’s show from a senior google employee who admit to use company resource to make a "" silent donation "" to a liberal group that be create ad and donate fund to bus latinos to voting station during the 2016 election in key swing state , in an effort to help hillary clinton win .","Loaded_Language,Name_Calling-Labeling"
786344683,5,""" that email be subsequently forward by two google vp ’ to more staff member throughout the company , "" say carlson , add "" in her email , mario tout google ’s multi - faceted effort to boost hispanic turnout in the election . she notice that latino voter do record - break number , especially in state like florida , nevada and arizona – the last of which she describe as "" a key state for we . "" she brag that the company use its power to ensure that million of people see certain hashtag and social medium impression , with the goal of influence their behavior during the election . ""","Exaggeration-Minimisation,Loaded_Language"
786344683,6,"elsewhere in the email mario say "" google support partner like voto latino to pay for ride to the poll in key state . "" hillary the other woman dolly kyle best price : $ 3.06 buy new $ 8.93 ( as of 01:15 edt - detail ) she describe this assistance as a "" silent donation "" mario then say that google help voto latino create ad campaign to promote those ride . now officially voto latino be a non - partisan entity , but that be a sham . voto latino be vocally partisan . recently the group declare that hispanics – all hispanics be in president trump ’s "" crosshair . "" they say they plan to respond to this by register another million additional hispanic voter in the next presidential cycle . … it be , in effect , an in - kind contribution to the hillary clinton for president campaign . … in the end , google be disappointed . as mario herself concede "" ultimately after all be say and do , the latino community do come out to vote , and completely surprise we . we never anticipate that 29 % of latinos would vote for trump . no one do . – tucker carlson","Exaggeration-Minimisation,Loaded_Language,Name_Calling-Labeling"
786344683,9,"so it look like @google executive have be catch red - handed try to throw the election to hillary clinton in 2016 . maybe that ’ why they refuse to appear before congress last week?https://t.co/1yelagt8hh — andrew surabian ( @surabee ) september 11 , 2018","Doubt,Loaded_Language"
786344683,11,"while there be numerous curious nuance in the plan , present below in its entirety , the one section that catch our – and wikileak ’ attention – be the follow which implicitly suggest google plan the creation of a voter tracking database , use smart phone : guilty as sin : uncover ... edward klein best price : $ 2.30 buy new $ 3.99 ( as of 12:05 edt - details )",Loaded_Language
